set term gif size 8000, 8000 font "Times-Roman,90"
set output "chen_traj_img.gif"
set xlabel "x"
set ylabel "y"
set zlabel "z"
set xrange [-40:40]
set yrange [-40:40]
set zrange [0:60]
splot '-' with line
-7.738822836 -0.7133889153 31.56724306
-7.730884758 -0.7044003218 31.56436317
-7.722944304 -0.6954128594 31.56148071
-7.715001477 -0.6864265307 31.55859567
-7.70705628 -0.6774413378 31.55570806
-7.699108714 -0.6684572833 31.55281789
-7.691158782 -0.6594743695 31.54992516
-7.683206485 -0.6504925987 31.54702987
-7.675251828 -0.6415119733 31.54413203
-7.66729481 -0.6325324957 31.54123164
-7.659335436 -0.6235541684 31.5383287
-7.651373707 -0.6145769935 31.53542322
-7.643409625 -0.6056009735 31.53251521
-7.635443193 -0.5966261108 31.52960466
-7.627474413 -0.5876524078 31.52669159
-7.619503288 -0.5786798667 31.52377599
-7.611529819 -0.5697084901 31.52085786
-7.603554009 -0.5607382801 31.51793722
-7.59557586 -0.5517692392 31.51501407
-7.587595375 -0.5428013698 31.51208841
-7.579612556 -0.5338346743 31.50916025
-7.571627405 -0.5248691549 31.50622958
-7.563639924 -0.515904814 31.50329642
-7.555650116 -0.5069416541 31.50036076
-7.547657984 -0.4979796774 31.49742261
-7.539663528 -0.4890188864 31.49448198
-7.531666753 -0.4800592833 31.49153887
-7.523667659 -0.4711008705 31.48859328
-7.51566625 -0.4621436505 31.48564522
-7.507662528 -0.4531876255 31.48269469
-7.499656494 -0.4442327979 31.4797417
-7.491648152 -0.4352791701 31.47678624
-7.483637504 -0.4263267444 31.47382833
-7.475624552 -0.4173755232 31.47086797
-7.467609298 -0.4084255088 31.46790515
-7.459591745 -0.3994767036 31.4649399
-7.451571895 -0.3905291098 31.4619722
-7.443549751 -0.38158273 31.45900206
-7.435525314 -0.3726375664 31.4560295
-7.427498587 -0.3636936214 31.4530545
-7.419469573 -0.3547508973 31.45007708
-7.411438273 -0.3458093965 31.44709724
-7.403404691 -0.3368691213 31.44411499
-7.395368828 -0.327930074 31.44113032
-7.387330687 -0.3189922571 31.43814325
-7.37929027 -0.3100556728 31.43515377
-7.37124758 -0.3011203236 31.43216189
-7.363202619 -0.2921862117 31.42916762
-7.355155389 -0.2832533395 31.42617095
-7.347105893 -0.2743217093 31.4231719
-7.339054133 -0.2653913235 31.42017046
-7.331000112 -0.2564621844 31.41716665
-7.322943831 -0.2475342943 31.41416046
-7.314885294 -0.2386076557 31.4111519
-7.306824502 -0.2296822708 31.40814097
-7.298761458 -0.220758142 31.40512768
-7.290696164 -0.2118352716 31.40211203
-7.282628624 -0.2029136619 31.39909402
-7.274558838 -0.1939933153 31.39607367
-7.26648681 -0.1850742342 31.39305097
-7.258412542 -0.1761564208 31.39002592
-7.250336036 -0.1672398775 31.38699854
-7.242257295 -0.1583246067 31.38396883
-7.234176321 -0.1494106106 31.38093678
-7.226093117 -0.1404978916 31.37790241
-7.218007684 -0.131586452 31.37486572
-7.209920026 -0.1226762942 31.37182671
-7.201830145 -0.1137674205 31.36878539
-7.193738043 -0.1048598331 31.36574175
-7.185643722 -0.09595353459 31.36269582
-7.177547186 -0.08704852711 31.35964758
-7.169448436 -0.07814481304 31.35659705
-7.161347475 -0.06924239471 31.35354422
-7.153244305 -0.06034127444 31.35048911
-7.145138929 -0.05144145455 31.34743171
-7.137031349 -0.04254293738 31.34437203
-7.128921567 -0.03364572525 31.34131008
-7.120809587 -0.02474982048 31.33824585
-7.11269541 -0.0158552254 31.33517936
-7.104579039 -0.006961942335 31.3321106
-7.096460476 0.001930026401 31.32903959
-7.088339724 0.01082067848 31.32596632
-7.080216786 0.01971001159 31.3228908
-7.072091663 0.02859802339 31.31981303
-7.063964358 0.03748471158 31.31673302
-7.055834873 0.04637007384 31.31365078
-7.047703212 0.05525410784 31.3105663
-7.039569377 0.06413681126 31.30747959
-7.031433369 0.07301818179 31.30439065
-7.023295191 0.08189821712 31.3012995
-7.015154847 0.09077691492 31.29820612
-7.007012338 0.09965427288 31.29511054
-6.998867667 0.1085302887 31.29201274
-6.990720836 0.11740496 31.28891274
-6.982571848 0.1262782846 31.28581055
-6.974420705 0.13515026 31.28270615
-6.966267409 0.1440208841 31.27959957
-6.958111965 0.1528901544 31.27649079
-6.949954372 0.1617580687 31.27337984
-6.941794635 0.1706246247 31.2702667
-6.933632756 0.17948982 31.26715139
-6.925468737 0.1883536523 31.26403391
-6.91730258 0.1972161194 31.26091427
-6.909134289 0.2060772188 31.25779246
-6.900963865 0.2149369484 31.2546685
-6.892791311 0.2237953058 31.25154238
-6.88461663 0.2326522887 31.24841411
-6.876439825 0.2415078948 31.2452837
-6.868260897 0.2503621218 31.24215115
-6.860079849 0.2592149674 31.23901646
-6.851896684 0.2680664292 31.23587964
-6.843711404 0.276916505 31.23274069
-6.835524012 0.2857651925 31.22959962
-6.82733451 0.2946124894 31.22645643
-6.819142901 0.3034583933 31.22331113
-6.810949187 0.312302902 31.22016372
-6.802753371 0.3211460132 31.21701419
-6.794555455 0.3299877246 31.21386257
-6.786355443 0.3388280338 31.21070885
-6.778153335 0.3476669385 31.20755304
-6.769949136 0.3565044366 31.20439514
-6.761742847 0.3653405256 31.20123515
-6.753534472 0.3741752033 31.19807308
-6.745324012 0.3830084674 31.19490894
-6.73711147 0.3918403156 31.19174273
-6.728896848 0.4006707455 31.18857445
-6.72068015 0.409499755 31.1854041
-6.712461378 0.4183273417 31.1822317
-6.704240534 0.4271535032 31.17905724
-6.696017622 0.4359782374 31.17588074
-6.687792642 0.4448015419 31.17270218
-6.679565599 0.4536234145 31.16952159
-6.671336494 0.4624438528 31.16633896
-6.663105331 0.4712628545 31.1631543
-6.654872111 0.4800804174 31.15996761
-6.646636838 0.4888965392 31.15677889
-6.638399513 0.4977112175 31.15358816
-6.63016014 0.5065244502 31.15039541
-6.621918722 0.5153362348 31.14720065
-6.613675259 0.5241465692 31.14400388
-6.605429757 0.532955451 31.14080511
-6.597182215 0.541762878 31.13760435
-6.588932639 0.5505688478 31.13440159
-6.580681029 0.5593733582 31.13119684
-6.572427389 0.5681764069 31.12799011
-6.564171722 0.5769779916 31.1247814
-6.555914029 0.5857781101 31.12157071
-6.547654313 0.59457676 31.11835805
-6.539392578 0.603373939 31.11514343
-6.531128825 0.6121696449 31.11192684
-6.522863058 0.6209638755 31.10870829
-6.514595278 0.6297566283 31.10548779
-6.506325489 0.6385479012 31.10226534
-6.498053693 0.6473376919 31.09904095
-6.489779893 0.6561259981 31.09581461
-6.481504091 0.6649128174 31.09258634
-6.47322629 0.6736981477 31.08935614
-6.464946493 0.6824819866 31.08612401
-6.456664702 0.691264332 31.08288996
-6.44838092 0.7000451814 31.07965399
-6.44009515 0.7088245326 31.07641611
-6.431807393 0.7176023834 31.07317632
-6.423517654 0.7263787315 31.06993462
-6.415225934 0.7351535746 31.06669102
-6.406932236 0.7439269104 31.06344552
-6.398636563 0.7526987367 31.06019814
-6.390338917 0.7614690511 31.05694887
-6.382039301 0.7702378515 31.05369771
-6.373737718 0.7790051355 31.05044468
-6.365434171 0.7877709009 31.04718977
-6.357128661 0.7965351454 31.04393299
-6.348821193 0.8052978668 31.04067435
-6.340511767 0.8140590627 31.03741385
-6.332200388 0.8228187309 31.03415149
-6.323887058 0.8315768691 31.03088728
-6.315571779 0.8403334751 31.02762122
-6.307254554 0.8490885466 31.02435333
-6.298935385 0.8578420814 31.02108359
-6.290614277 0.8665940771 31.01781202
-6.28229123 0.8753445315 31.01453862
-6.273966248 0.8840934423 31.0112634
-6.265639334 0.8928408073 31.00798635
-6.25731049 0.9015866243 31.0047075
-6.248979719 0.9103308909 31.00142683
-6.240647023 0.9190736048 30.99814435
-6.232312406 0.9278147639 30.99486007
-6.22397587 0.9365543659 30.991574
-6.215637418 0.9452924085 30.98828613
-6.207297052 0.9540288894 30.98499647
-6.198954775 0.9627638064 30.98170503
-6.19061059 0.9714971572 30.97841181
-6.1822645 0.9802289396 30.97511682
-6.173916507 0.9889591513 30.97182005
-6.165566614 0.99768779 30.96852152
-6.157214824 1.006414854 30.96522123
-6.148861139 1.01514034 30.96191919
-6.140505563 1.023864246 30.95861539
-6.132148097 1.03258657 30.95530984
-6.123788746 1.041307311 30.95200255
-6.11542751 1.050026464 30.94869352
-6.107064394 1.058744029 30.94538276
-6.0986994 1.067460003 30.94207027
-6.09033253 1.076174384 30.93875605
-6.081963788 1.084887169 30.93544011
-6.073593176 1.093598357 30.93212246
-6.065220697 1.102307944 30.9288031
-6.056846354 1.111015929 30.92548203
-6.048470149 1.11972231 30.92215926
-6.040092085 1.128427084 30.91883479
-6.031712166 1.137130249 30.91550863
-6.023330393 1.145831803 30.91218078
-6.014946769 1.154531743 30.90885125
-6.006561298 1.163230068 30.90552003
-5.998173982 1.171926774 30.90218715
-5.989784824 1.18062186 30.89885259
-5.981393826 1.189315324 30.89551637
-5.973000992 1.198007163 30.89217849
-5.964606324 1.206697375 30.88883896
-5.956209825 1.215385958 30.88549777
-5.947811498 1.22407291 30.88215493
-5.939411345 1.232758228 30.87881046
-5.93100937 1.241441909 30.87546434
-5.922605575 1.250123953 30.8721166
-5.914199963 1.258804356 30.86876722
-5.905792537 1.267483117 30.86541622
-5.897383299 1.276160232 30.86206361
-5.888972253 1.284835701 30.85870938
-5.880559401 1.29350952 30.85535354
-5.872144746 1.302181687 30.85199609
-5.863728291 1.3108522 30.84863704
-5.855310038 1.319521058 30.8452764
-5.846889991 1.328188257 30.84191417
-5.838468152 1.336853795 30.83855035
-5.830044525 1.345517671 30.83518495
-5.821619112 1.354179881 30.83181797
-5.813191915 1.362840425 30.82844943
-5.804762938 1.371499298 30.82507931
-5.796332183 1.3801565 30.82170763
-5.787899654 1.388812028 30.81833439
-5.779465353 1.39746588 30.8149596
-5.771029284 1.406118053 30.81158326
-5.762591448 1.414768546 30.80820537
-5.754151849 1.423417355 30.80482595
-5.745710489 1.43206448 30.80144499
-5.737267372 1.440709917 30.7980625
-5.7288225 1.449353664 30.79467849
-5.720375877 1.457995719 30.79129295
-5.711927504 1.466636081 30.7879059
-5.703477386 1.475274746 30.78451734
-5.695025524 1.483911712 30.78112727
-5.686571922 1.492546978 30.7777357
-5.678116583 1.50118054 30.77434263
-5.669659509 1.509812398 30.77094807
-5.661200703 1.518442548 30.76755202
-5.652740169 1.527070988 30.76415449
-5.644277909 1.535697716 30.76075548
-5.635813925 1.54432273 30.75735499
-5.627348222 1.552946028 30.75395304
-5.618880802 1.561567607 30.75054963
-5.610411667 1.570187465 30.74714475
-5.601940821 1.5788056 30.74373842
-5.593468266 1.58742201 30.74033064
-5.584994006 1.596036693 30.73692141
-5.576518043 1.604649645 30.73351075
-5.568040381 1.613260866 30.73009865
-5.559561021 1.621870353 30.72668512
-5.551079968 1.630478103 30.72327016
-5.542597224 1.639084114 30.71985378
-5.534112792 1.647688385 30.71643598
-5.525626674 1.656290913 30.71301677
-5.517138875 1.664891695 30.70959616
-5.508649396 1.67349073 30.70617414
-5.500158241 1.682088015 30.70275073
-5.491665412 1.690683548 30.69932592
-5.483170913 1.699277327 30.69589973
-5.474674747 1.707869349 30.69247215
-5.466176916 1.716459613 30.68904319
-5.457677423 1.725048117 30.68561286
-5.449176272 1.733634857 30.68218117
-5.440673466 1.742219832 30.6787481
-5.432169006 1.750803039 30.67531368
-5.423662897 1.759384477 30.67187791
-5.415155141 1.767964142 30.66844078
-5.406645741 1.776542034 30.66500231
-5.3981347 1.78511815 30.66156251
-5.389622022 1.793692486 30.65812136
-5.381107708 1.802265042 30.65467889
-5.372591763 1.810835816 30.65123509
-5.364074189 1.819404804 30.64778997
-5.355554989 1.827972004 30.64434353
-5.347034166 1.836537415 30.64089578
-5.338511722 1.845101034 30.63744673
-5.329987662 1.853662859 30.63399638
-5.321461988 1.862222888 30.63054473
-5.312934703 1.870781118 30.62709178
-5.30440581 1.879337548 30.62363756
-5.295875313 1.887892175 30.62018205
-5.287343213 1.896444997 30.61672526
-5.278809514 1.904996011 30.6132672
-5.270274219 1.913545216 30.60980787
-5.261737332 1.92209261 30.60634728
-5.253198854 1.930638189 30.60288544
-5.24465879 1.939181952 30.59942234
-5.236117141 1.947723897 30.59595799
-5.227573912 1.956264022 30.5924924
-5.219029106 1.964802323 30.58902558
-5.210482724 1.9733388 30.58555752
-5.201934771 1.98187345 30.58208823
-5.193385249 1.99040627 30.57861771
-5.184834161 1.998937259 30.57514598
-5.176281511 2.007466414 30.57167304
-5.167727301 2.015993733 30.56819889
-5.159171535 2.024519214 30.56472353
-5.150614215 2.033042854 30.56124698
-5.142055345 2.041564652 30.55776923
-5.133494928 2.050084605 30.55429029
-5.124932966 2.058602711 30.55081017
-5.116369463 2.067118968 30.54732887
-5.107804423 2.075633374 30.54384639
-5.099237847 2.084145926 30.54036274
-5.090669739 2.092656622 30.53687794
-5.082100102 2.10116546 30.53339197
-5.073528939 2.109672438 30.52990484
-5.064956254 2.118177554 30.52641657
-5.056382048 2.126680805 30.52292715
-5.047806327 2.13518219 30.51943659
-5.039229092 2.143681705 30.5159449
-5.030650346 2.152179349 30.51245208
-5.022070093 2.16067512 30.50895813
-5.013488336 2.169169016 30.50546307
-5.004905078 2.177661033 30.50196688
-4.996320322 2.186151171 30.49846959
-4.987734071 2.194639426 30.49497119
-4.979146329 2.203125798 30.4914717
-4.970557097 2.211610282 30.4879711
-4.96196638 2.220092878 30.48446942
-4.953374181 2.228573583 30.48096665
-4.944780503 2.237052395 30.4774628
-4.936185348 2.245529312 30.47395788
-4.92758872 2.254004331 30.47045189
-4.918990622 2.26247745 30.46694483
-4.910391058 2.270948668 30.46343671
-4.90179003 2.279417981 30.45992753
-4.893187541 2.287885388 30.45641731
-4.884583595 2.296350887 30.45290604
-4.875978195 2.304814475 30.44939372
-4.867371344 2.31327615 30.44588038
-4.858763045 2.32173591 30.442366
-4.850153301 2.330193753 30.4388506
-4.841542116 2.338649677 30.43533418
-4.832929492 2.347103679 30.43181674
-4.824315433 2.355555757 30.42829829
-4.815699942 2.364005909 30.42477884
-4.807083022 2.372454133 30.42125838
-4.798464676 2.380900427 30.41773693
-4.789844907 2.389344788 30.41421449
-4.781223719 2.397787214 30.41069107
-4.772601115 2.406227704 30.40716666
-4.763977098 2.414666254 30.40364128
-4.755351671 2.423102863 30.40011493
-4.746724837 2.431537529 30.39658762
-4.7380966 2.439970249 30.39305934
-4.729466963 2.448401021 30.38953011
-4.720835928 2.456829844 30.38599993
-4.7122035 2.465256713 30.38246881
-4.703569681 2.473681629 30.37893674
-4.694934474 2.482104588 30.37540374
-4.686297883 2.490525588 30.37186981
-4.677659912 2.498944628 30.36833496
-4.669020562 2.507361704 30.36479919
-4.660379838 2.515776815 30.3612625
-4.651737742 2.524189958 30.3577249
-4.643094278 2.532601132 30.3541864
-4.634449449 2.541010334 30.350647
-4.625803259 2.549417561 30.3471067
-4.61715571 2.557822813 30.34356552
-4.608506806 2.566226086 30.34002345
-4.599856549 2.574627379 30.3364805
-4.591204944 2.583026689 30.33293668
-4.582551994 2.591424014 30.32939199
-4.573897701 2.599819352 30.32584644
-4.565242069 2.6082127 30.32230002
-4.556585102 2.616604057 30.31875276
-4.547926802 2.624993421 30.31520464
-4.539267172 2.633380789 30.31165568
-4.530606217 2.641766158 30.30810589
-4.521943939 2.650149528 30.30455526
-4.513280342 2.658530895 30.3010038
-4.504615428 2.666910258 30.29745152
-4.495949202 2.675287613 30.29389843
-4.487281665 2.683662961 30.29034452
-4.478612823 2.692036297 30.2867898
-4.469942677 2.700407619 30.28323428
-4.461271232 2.708776927 30.27967796
-4.45259849 2.717144216 30.27612085
-4.443924455 2.725509486 30.27256296
-4.43524913 2.733872735 30.26900428
-4.426572519 2.742233958 30.26544482
-4.417894624 2.750593156 30.2618846
-4.409215449 2.758950325 30.25832361
-4.400534998 2.767305464 30.25476185
-4.391853273 2.77565857 30.25119934
-4.383170278 2.784009641 30.24763608
-4.374486017 2.792358675 30.24407208
-4.365800491 2.800705669 30.24050733
-4.357113706 2.809050622 30.23694185
-4.348425664 2.817393531 30.23337564
-4.339736369 2.825734395 30.2298087
-4.331045823 2.83407321 30.22624104
-4.322354031 2.842409975 30.22267267
-4.313660995 2.850744688 30.21910359
-4.304966719 2.859077347 30.2155338
-4.296271206 2.867407949 30.21196332
-4.28757446 2.875736492 30.20839214
-4.278876484 2.884062974 30.20482027
-4.270177281 2.892387392 30.20124772
-4.261476855 2.900709746 30.19767449
-4.252775208 2.909030032 30.19410059
-4.244072345 2.917348248 30.19052602
-4.235368269 2.925664392 30.18695078
-4.226662983 2.933978462 30.18337489
-4.21795649 2.942290457 30.17979835
-4.209248794 2.950600372 30.17622116
-4.200539898 2.958908208 30.17264332
-4.191829806 2.96721396 30.16906485
-4.183118521 2.975517628 30.16548575
-4.174406046 2.983819209 30.16190602
-4.165692384 2.9921187 30.15832568
-4.15697754 3.0004161 30.15474471
-4.148261517 3.008711407 30.15116314
-4.139544317 3.017004618 30.14758096
-4.130825944 3.025295731 30.14399817
-4.122106403 3.033584744 30.1404148
-4.113385695 3.041871655 30.13683083
-4.104663825 3.050156461 30.13324628
-4.095940795 3.058439162 30.12966115
-4.087216611 3.066719753 30.12607545
-4.078491273 3.074998234 30.12248918
-4.069764787 3.083274601 30.11890234
-4.061037156 3.091548854 30.11531495
-4.052308383 3.099820989 30.111727
-4.043578471 3.108091004 30.10813851
-4.034847423 3.116358898 30.10454947
-4.026115245 3.124624668 30.1009599
-4.017381938 3.132888313 30.09736979
-4.008647506 3.141149829 30.09377916
-3.999911953 3.149409215 30.090188
-3.991175281 3.157666468 30.08659633
-3.982437496 3.165921587 30.08300415
-3.973698599 3.174174569 30.07941147
-3.964958595 3.182425412 30.07581828
-3.956217487 3.190674114 30.0722246
-3.947475278 3.198920673 30.06863043
-3.938731972 3.207165086 30.06503577
-3.929987572 3.215407352 30.06144063
-3.921242082 3.223647468 30.05784503
-3.912495505 3.231885432 30.05424895
-3.903747845 3.240121242 30.05065241
-3.894999105 3.248354896 30.04705541
-3.886249288 3.256586392 30.04345796
-3.877498399 3.264815727 30.03986006
-3.868746441 3.273042899 30.03626172
-3.859993416 3.281267906 30.03266294
-3.851239329 3.289490747 30.02906373
-3.842484184 3.297711418 30.0254641
-3.833727983 3.305929919 30.02186404
-3.82497073 3.314146245 30.01826357
-3.816212428 3.322360396 30.01466269
-3.807453082 3.330572369 30.0110614
-3.798692695 3.338782163 30.00745972
-3.789931269 3.346989774 30.00385764
-3.78116881 3.355195201 30.00025517
-3.772405319 3.363398442 29.99665232
-3.763640801 3.371599494 29.99304909
-3.75487526 3.379798355 29.98944548
-3.746108698 3.387995024 29.98584151
-3.73734112 3.396189497 29.98223718
-3.728572528 3.404381773 29.97863249
-3.719802927 3.41257185 29.97502745
-3.71103232 3.420759726 29.97142207
-3.70226071 3.428945398 29.96781634
-3.693488101 3.437128864 29.96421028
-3.684714497 3.445310122 29.96060388
-3.675939901 3.45348917 29.95699717
-3.667164316 3.461666006 29.95339013
-3.658387747 3.469840627 29.94978278
-3.649610197 3.478013032 29.94617512
-3.640831669 3.486183218 29.94256716
-3.632052167 3.494351183 29.9389589
-3.623271694 3.502516926 29.93535034
-3.614490255 3.510680443 29.9317415
-3.605707852 3.518841733 29.92813238
-3.59692449 3.527000793 29.92452299
-3.588140171 3.535157622 29.92091332
-3.579354899 3.543312217 29.91730338
-3.570568679 3.551464576 29.91369319
-3.561781513 3.559614697 29.91008274
-3.552993406 3.567762577 29.90647204
-3.54420436 3.575908216 29.9028611
-3.53541438 3.58405161 29.89924992
-3.526623468 3.592192757 29.89563851
-3.51783163 3.600331655 29.89202687
-3.509038867 3.608468302 29.888415
-3.500245184 3.616602697 29.88480292
-3.491450585 3.624734836 29.88119063
-3.482655073 3.632864717 29.87757813
-3.473858651 3.640992339 29.87396543
-3.465061324 3.649117699 29.87035254
-3.456263094 3.657240796 29.86673945
-3.447463966 3.665361626 29.86312618
-3.438663944 3.673480188 29.85951274
-3.42986303 3.68159648 29.85589912
-3.421061229 3.689710499 29.85228533
-3.412258543 3.697822244 29.84867137
-3.403454978 3.705931712 29.84505726
-3.394650536 3.714038901 29.841443
-3.385845221 3.722143809 29.83782859
-3.377039036 3.730246434 29.83421405
-3.368231986 3.738346773 29.83059936
-3.359424074 3.746444825 29.82698455
-3.350615304 3.754540588 29.82336961
-3.341805679 3.762634058 29.81975455
-3.332995204 3.770725235 29.81613938
-3.32418388 3.778814115 29.8125241
-3.315371714 3.786900697 29.80890871
-3.306558707 3.794984979 29.80529323
-3.297744864 3.803066958 29.80167766
-3.288930188 3.811146633 29.798062
-3.280114684 3.819224 29.79444626
-3.271298354 3.827299059 29.79083044
-3.262481203 3.835371807 29.78721455
-3.253663234 3.843442241 29.7835986
-3.244844451 3.85151036 29.77998259
-3.236024857 3.859576161 29.77636653
-3.227204457 3.867639643 29.77275042
-3.218383254 3.875700803 29.76913426
-3.209561251 3.883759638 29.76551807
-3.200738453 3.891816148 29.76190184
-3.191914863 3.899870329 29.75828559
-3.183090485 3.90792218 29.75466932
-3.174265322 3.915971699 29.75105303
-3.165439379 3.924018882 29.74743674
-3.156612659 3.932063729 29.74382044
-3.147785165 3.940106237 29.74020414
-3.138956902 3.948146403 29.73658784
-3.130127873 3.956184226 29.73297156
-3.121298083 3.964219704 29.7293553
-3.112467533 3.972252834 29.72573905
-3.10363623 3.980283614 29.72212284
-3.094804175 3.988312043 29.71850666
-3.085971374 3.996338117 29.71489052
-3.077137829 4.004361836 29.71127443
-3.068303545 4.012383196 29.70765839
-3.059468525 4.020402195 29.7040424
-3.050632773 4.028418832 29.70042647
-3.041796293 4.036433104 29.69681061
-3.032959088 4.044445009 29.69319483
-3.024121162 4.052454545 29.68957912
-3.01528252 4.06046171 29.68596349
-3.006443165 4.068466502 29.68234796
-2.9976031 4.076468918 29.67873252
-2.988762329 4.084468957 29.67511718
-2.979920857 4.092466615 29.67150194
-2.971078687 4.100461892 29.66788682
-2.962235822 4.108454785 29.66427181
-2.953392268 4.116445292 29.66065693
-2.944548026 4.12443341 29.65704217
-2.935703102 4.132419138 29.65342755
-2.926857499 4.140402473 29.64981306
-2.91801122 4.148383413 29.64619872
-2.90916427 4.156361957 29.64258453
-2.900316653 4.164338101 29.6389705
-2.891468372 4.172311844 29.63535662
-2.88261943 4.180283184 29.63174292
-2.873769833 4.188252119 29.62812938
-2.864919584 4.196218645 29.62451603
-2.856068685 4.204182762 29.62090285
-2.847217143 4.212144467 29.61728987
-2.838364959 4.220103758 29.61367708
-2.829512139 4.228060633 29.61006449
-2.820658685 4.23601509 29.6064521
-2.811804602 4.243967126 29.60283993
-2.802949894 4.251916739 29.59922797
-2.794094564 4.259863928 29.59561623
-2.785238616 4.267808689 29.59200473
-2.776382055 4.275751022 29.58839345
-2.767524883 4.283690923 29.58478242
-2.758667106 4.291628391 29.58117162
-2.749808725 4.299563424 29.57756108
-2.740949747 4.307496019 29.5739508
-2.732090174 4.315426174 29.57034077
-2.72323001 4.323353887 29.56673102
-2.714369259 4.331279157 29.56312153
-2.705507926 4.33920198 29.55951232
-2.696646013 4.347122354 29.5559034
-2.687783525 4.355040279 29.55229476
-2.678920466 4.36295575 29.54868642
-2.670056839 4.370868767 29.54507838
-2.661192649 4.378779327 29.54147065
-2.652327899 4.386687428 29.53786322
-2.643462594 4.394593067 29.53425612
-2.634596736 4.402496244 29.53064933
-2.625730331 4.410396954 29.52704288
-2.616863382 4.418295198 29.52343675
-2.607995892 4.426190971 29.51983097
-2.599127867 4.434084273 29.51622553
-2.590259309 4.4419751 29.51262045
-2.581390222 4.449863452 29.50901572
-2.572520611 4.457749325 29.50541135
-2.56365048 4.465632717 29.50180734
-2.554779832 4.473513627 29.49820371
-2.545908671 4.481392052 29.49460046
-2.537037002 4.48926799 29.4909976
-2.528164827 4.497141439 29.48739512
-2.519292152 4.505012397 29.48379304
-2.51041898 4.512880862 29.48019136
-2.501545315 4.520746831 29.47659008
-2.492671161 4.528610303 29.47298922
-2.483796521 4.536471275 29.46938878
-2.474921401 4.544329745 29.46578875
-2.466045803 4.55218571 29.46218916
-2.457169732 4.56003917 29.45859
-2.448293192 4.567890122 29.45499129
-2.439416186 4.575738562 29.45139302
-2.430538719 4.583584491 29.4477952
-2.421660795 4.591427904 29.44419783
-2.412782417 4.599268801 29.44060093
-2.40390359 4.607107178 29.4370045
-2.395024317 4.614943035 29.43340854
-2.386144603 4.622776368 29.42981307
-2.377264451 4.630607175 29.42621807
-2.368383866 4.638435455 29.42262357
-2.359502851 4.646261206 29.41902957
-2.350621411 4.654084424 29.41543606
-2.341739549 4.661905108 29.41184307
-2.33285727 4.669723256 29.40825058
-2.323974576 4.677538866 29.40465862
-2.315091474 4.685351936 29.40106718
-2.306207966 4.693162462 29.39747627
-2.297324056 4.700970444 29.3938859
-2.288439748 4.708775879 29.39029607
-2.279555048 4.716578765 29.38670679
-2.270669957 4.7243791 29.38311806
-2.261784481 4.732176881 29.37952989
-2.252898624 4.739972107 29.37594228
-2.244012389 4.747764776 29.37235524
-2.235125781 4.755554884 29.36876878
-2.226238803 4.763342431 29.3651829
-2.21735146 4.771127414 29.3615976
-2.208463756 4.77890983 29.3580129
-2.199575694 4.786689678 29.3544288
-2.190687279 4.794466956 29.3508453
-2.181798515 4.802241661 29.3472624
-2.172909405 4.810013791 29.34368013
-2.164019955 4.817783344 29.34009847
-2.155130167 4.825550319 29.33651744
-2.146240047 4.833314712 29.33293705
-2.137349597 4.841076521 29.32935729
-2.128458823 4.848835746 29.32577817
-2.119567728 4.856592382 29.3221997
-2.110676316 4.864346429 29.31862189
-2.101784591 4.872097884 29.31504474
-2.092892557 4.879846745 29.31146825
-2.084000219 4.887593009 29.30789244
-2.075107581 4.895336675 29.3043173
-2.066214646 4.903077741 29.30074285
-2.057321419 4.910816204 29.29716908
-2.048427903 4.918552062 29.29359601
-2.039534104 4.926285313 29.29002364
-2.030640024 4.934015956 29.28645197
-2.021745668 4.941743987 29.28288102
-2.012851041 4.949469404 29.27931078
-2.003956145 4.957192206 29.27574127
-1.995060986 4.96491239 29.27217248
-1.986165568 4.972629955 29.26860443
-1.977269893 4.980344898 29.26503712
-1.968373968 4.988057216 29.26147055
-1.959477795 4.995766908 29.25790473
-1.950581379 5.003473972 29.25433967
-1.941684724 5.011178405 29.25077537
-1.932787834 5.018880206 29.24721184
-1.923890714 5.026579371 29.24364909
-1.914993366 5.0342759 29.24008711
-1.906095796 5.041969789 29.23652592
-1.897198008 5.049661038 29.23296552
-1.888300005 5.057349642 29.22940592
-1.879401793 5.065035602 29.22584712
-1.870503374 5.072718913 29.22228912
-1.861604753 5.080399575 29.21873194
-1.852705935 5.088077584 29.21517558
-1.843806923 5.095752939 29.21162004
-1.834907722 5.103425638 29.20806534
-1.826008335 5.111095679 29.20451147
-1.817108767 5.118763059 29.20095844
-1.808209022 5.126427776 29.19740626
-1.799309105 5.134089828 29.19385494
-1.790409018 5.141749213 29.19030447
-1.781508768 5.149405929 29.18675487
-1.772608356 5.157059974 29.18320613
-1.763707789 5.164711345 29.17965828
-1.75480707 5.17236004 29.1761113
-1.745906203 5.180006058 29.17256521
-1.737005192 5.187649395 29.16902002
-1.728104042 5.195290051 29.16547573
-1.719202757 5.202928022 29.16193233
-1.71030134 5.210563306 29.15838985
-1.701399797 5.218195903 29.15484829
-1.69249813 5.225825808 29.15130765
-1.683596346 5.23345302 29.14776793
-1.674694447 5.241077538 29.14422915
-1.665792437 5.248699358 29.1406913
-1.656890322 5.256318479 29.13715441
-1.647988106 5.263934899 29.13361846
-1.639085791 5.271548615 29.13008346
-1.630183384 5.279159625 29.12654943
-1.621280887 5.286767927 29.12301637
-1.612378305 5.294373519 29.11948427
-1.603475643 5.301976399 29.11595316
